2014/11/08 02:10:02	Temp:14.00 	1:1022:0418:2.44477	2:0338:0303:1.11581	3:0394:0339:1.16015	4:0142:0230:0.61774
2014/11/08 02:10:08	Temp:14.00 	1:1022:0416:2.45472	2:0336:0301:1.11483	3:0393:0339:1.16003	4:0142:0229:0.61816
2014/11/08 02:10:14	Temp:14.00 	1:1022:0416:2.45483	2:0336:0301:1.11508	3:0393:0338:1.16013	4:0142:0229:0.61777
2014/11/08 02:10:20	Temp:14.00 	1:1022:0416:2.45513	2:0336:0301:1.11534	3:0393:0338:1.16058	4:0142:0229:0.61811
2014/11/08 02:10:25	Temp:14.00 	1:1022:0416:2.45489	2:0336:0302:1.11491	3:0393:0339:1.15996	4:0142:0230:0.61758
2014/11/08 02:10:31	Temp:14.00 	1:1022:0416:2.45471	2:0336:0301:1.11527	3:0393:0338:1.16050	4:0142:0229:0.61806
2014/11/08 02:10:37	Temp:14.00 	1:1022:0416:2.45442	2:0336:0301:1.11486	3:0393:0339:1.15975	4:0142:0230:0.61732
2014/11/08 02:10:43	Temp:14.00 	1:1022:0416:2.45423	2:0336:0301:1.11518	3:0393:0339:1.15957	4:0142:0230:0.61768
2014/11/08 02:10:49	Temp:14.00 	1:1022:0416:2.45549	2:0336:0301:1.11485	3:0393:0338:1.16032	4:0142:0230:0.61780
2014/11/08 02:10:54	Temp:14.00 	1:1022:0416:2.45363	2:0338:0303:1.11575	3:0394:0340:1.15985	4:0142:0230:0.61828
2014/11/08 02:11:00	Temp:14.00 	1:1022:0416:2.45541	2:0336:0301:1.11499	3:0393:0339:1.16001	4:0142:0229:0.61759
2014/11/08 02:11:06	Temp:14.00 	1:1022:0416:2.45500	2:0336:0302:1.11491	3:0393:0339:1.15967	4:0142:0230:0.61741
2014/11/08 02:11:12	Temp:14.00 	1:1022:0416:2.45521	2:0336:0301:1.11501	3:0393:0339:1.15959	4:0142:0230:0.61763
2014/11/08 02:11:18	Temp:14.00 	1:1022:0416:2.45504	2:0336:0301:1.11528	3:0393:0338:1.15982	4:0142:0230:0.61779
2014/11/08 02:11:23	Temp:14.00 	1:1022:0416:2.45463	2:0336:0302:1.11478	3:0393:0339:1.15953	4:0142:0230:0.61780
2014/11/08 02:11:29	Temp:14.00 	1:1022:0416:2.45409	2:0336:0301:1.11490	3:0393:0339:1.15962	4:0142:0230:0.61765
2014/11/08 02:11:35	Temp:14.00 	1:1022:0416:2.45549	2:0336:0302:1.11486	3:0393:0339:1.15981	4:0142:0230:0.61722
2014/11/08 02:11:41	Temp:14.00 	1:1022:0416:2.45379	2:0336:0302:1.11405	3:0393:0339:1.15900	4:0142:0230:0.61749
2014/11/08 02:11:46	Temp:14.00 	1:1022:0416:2.45489	2:0338:0303:1.11566	3:0394:0340:1.15987	4:0142:0230:0.61814
2014/11/08 02:11:52	Temp:14.00 	1:1022:0416:2.45480	2:0336:0302:1.11470	3:0393:0339:1.15947	4:0142:0230:0.61771
2014/11/08 02:11:58	Temp:14.00 	1:1022:0416:2.45496	2:0336:0302:1.11456	3:0393:0339:1.15953	4:0142:0230:0.61747
2014/11/08 02:12:04	Temp:14.00 	1:1022:0416:2.45486	2:0336:0302:1.11472	3:0393:0339:1.15970	4:0142:0230:0.61762
2014/11/08 02:12:10	Temp:14.00 	1:1022:0416:2.45478	2:0336:0302:1.11457	3:0393:0339:1.15954	4:0142:0230:0.61776
2014/11/08 02:12:15	Temp:14.00 	1:1022:0416:2.45451	2:0336:0302:1.11518	3:0393:0339:1.15941	4:0142:0230:0.61783
2014/11/08 02:12:21	Temp:14.00 	1:1022:0416:2.45455	2:0336:0301:1.11499	3:0393:0339:1.15959	4:0142:0230:0.61753
2014/11/08 02:12:27	Temp:14.00 	1:1022:0416:2.45469	2:0336:0302:1.11461	3:0393:0339:1.15984	4:0142:0230:0.61732
2014/11/08 02:12:33	Temp:14.00 	1:1022:0416:2.45423	2:0336:0302:1.11467	3:0393:0339:1.15955	4:0142:0230:0.61790
2014/11/08 02:12:39	Temp:14.00 	1:1022:0416:2.45455	2:0338:0303:1.11537	3:0394:0340:1.15942	4:0142:0231:0.61709
2014/11/08 02:12:44	Temp:14.00 	1:1022:0416:2.45446	2:0336:0302:1.11434	3:0393:0339:1.15941	4:0142:0230:0.61722
2014/11/08 02:12:50	Temp:14.00 	1:1022:0416:2.45345	2:0336:0302:1.11470	3:0393:0339:1.15956	4:0142:0230:0.61729
2014/11/08 02:12:56	Temp:14.00 	1:1022:0416:2.45493	2:0336:0302:1.11440	3:0393:0339:1.15908	4:0142:0230:0.61727
2014/11/08 02:13:02	Temp:14.00 	1:1022:0416:2.45439	2:0336:0302:1.11458	3:0393:0339:1.15929	4:0142:0230:0.61757
2014/11/08 02:13:07	Temp:14.00 	1:1022:0416:2.45492	2:0336:0302:1.11452	3:0393:0339:1.15939	4:0142:0230:0.61750
2014/11/08 02:13:13	Temp:14.00 	1:1022:0416:2.45456	2:0336:0302:1.11447	3:0393:0339:1.15961	4:0142:0230:0.61757
2014/11/08 02:13:19	Temp:14.00 	1:1022:0416:2.45476	2:0336:0302:1.11446	3:0393:0339:1.15896	4:0142:0230:0.61730
2014/11/08 02:13:25	Temp:14.00 	1:1022:0416:2.45424	2:0336:0302:1.11463	3:0393:0339:1.15937	4:0142:0230:0.61757
2014/11/08 02:13:31	Temp:14.00 	1:1022:0416:2.45524	2:0336:0302:1.11474	3:0394:0340:1.16014	4:0142:0230:0.61819
2014/11/08 02:13:36	Temp:14.00 	1:1022:0416:2.45551	2:0336:0302:1.11467	3:0393:0339:1.15949	4:0142:0230:0.61757
2014/11/08 02:13:42	Temp:14.00 	1:1022:0416:2.45500	2:0336:0301:1.11481	3:0393:0338:1.15975	4:0142:0230:0.61754
2014/11/08 02:13:48	Temp:14.00 	1:1022:0416:2.45479	2:0336:0302:1.11428	3:0393:0339:1.15957	4:0142:0230:0.61758
2014/11/08 02:13:54	Temp:14.00 	1:1022:0416:2.45519	2:0336:0302:1.11482	3:0393:0339:1.15971	4:0142:0230:0.61791
2014/11/08 02:13:59	Temp:14.00 	1:1022:0416:2.45493	2:0336:0302:1.11443	3:0393:0339:1.15945	4:0142:0230:0.61740
2014/11/08 02:14:05	Temp:14.00 	1:1022:0416:2.45524	2:0336:0302:1.11487	3:0393:0338:1.15992	4:0142:0230:0.61743
2014/11/08 02:14:11	Temp:14.00 	1:1022:0416:2.45475	2:0336:0302:1.11469	3:0393:0339:1.15955	4:0142:0230:0.61761
2014/11/08 02:14:17	Temp:14.00 	1:1022:0416:2.45434	2:0336:0302:1.11463	3:0393:0339:1.15976	4:0142:0230:0.61777
2014/11/08 02:14:23	Temp:14.00 	1:1022:0416:2.45526	2:0336:0301:1.11508	3:0394:0340:1.15996	4:0142:0231:0.61755
2014/11/08 02:14:28	Temp:14.00 	1:1022:0416:2.45440	2:0336:0302:1.11383	3:0393:0339:1.15965	4:0142:0230:0.61809
2014/11/08 02:14:34	Temp:14.00 	1:1022:0416:2.45519	2:0336:0302:1.11437	3:0393:0339:1.15997	4:0142:0230:0.61722
2014/11/08 02:14:40	Temp:14.00 	1:1022:0416:2.45585	2:0336:0302:1.11464	3:0393:0339:1.15971	4:0142:0230:0.61746
2014/11/08 02:14:46	Temp:14.00 	1:1022:0416:2.45571	2:0336:0302:1.11480	3:0393:0339:1.15936	4:0142:0230:0.61764
2014/11/08 02:14:52	Temp:14.00 	1:1022:0418:2.44628	2:0338:0303:1.11552	3:0394:0340:1.15965	4:0142:0231:0.61787
2014/11/08 02:14:57	Temp:14.00 	1:1022:0416:2.45477	2:0336:0302:1.11470	3:0393:0339:1.15960	4:0142:0230:0.61780
2014/11/08 02:15:03	Temp:14.00 	1:1022:0416:2.45553	2:0336:0302:1.11517	3:0393:0339:1.15967	4:0142:0230:0.61769
2014/11/08 02:15:09	Temp:14.00 	1:1022:0416:2.45561	2:0336:0302:1.11479	3:0393:0339:1.15926	4:0142:0230:0.61720
2014/11/08 02:15:15	Temp:14.00 	1:1022:0416:2.45461	2:0336:0302:1.11453	3:0394:0340:1.15999	4:0142:0231:0.61753
2014/11/08 02:15:20	Temp:14.00 	1:1022:0416:2.45517	2:0336:0301:1.11482	3:0393:0339:1.15938	4:0142:0230:0.61733
2014/11/08 02:15:26	Temp:14.00 	1:1022:0416:2.45479	2:0336:0302:1.11399	3:0393:0339:1.15959	4:0142:0230:0.61750
2014/11/08 02:15:32	Temp:14.00 	1:1022:0416:2.45478	2:0336:0302:1.11440	3:0393:0339:1.15955	4:0142:0230:0.61713
2014/11/08 02:15:38	Temp:14.00 	1:1022:0416:2.45470	2:0336:0302:1.11437	3:0393:0339:1.15930	4:0142:0230:0.61745
2014/11/08 02:15:44	Temp:14.00 	1:1022:0418:2.44464	2:0338:0303:1.11536	3:0394:0340:1.15988	4:0142:0231:0.61742
2014/11/08 02:15:49	Temp:14.00 	1:1022:0416:2.45537	2:0336:0302:1.11476	3:0393:0339:1.15979	4:0142:0230:0.61780
2014/11/08 02:15:55	Temp:14.00 	1:1022:0416:2.45612	2:0336:0302:1.11495	3:0393:0338:1.15997	4:0142:0230:0.61777
2014/11/08 02:16:01	Temp:14.00 	1:1022:0416:2.45492	2:0336:0302:1.11447	3:0393:0339:1.15959	4:0142:0230:0.61708
2014/11/08 02:16:07	Temp:14.00 	1:1022:0416:2.45516	2:0336:0302:1.11427	3:0393:0339:1.15864	4:0142:0231:0.61714
2014/11/08 02:16:12	Temp:14.00 	1:1022:0416:2.45472	2:0336:0302:1.11445	3:0393:0339:1.15900	4:0142:0230:0.61721
2014/11/08 02:16:18	Temp:14.00 	1:1022:0416:2.45459	2:0336:0302:1.11395	3:0393:0339:1.15859	4:0142:0230:0.61724
2014/11/08 02:16:24	Temp:14.00 	1:1022:0416:2.45378	2:0336:0302:1.11371	3:0393:0339:1.15883	4:0142:0230:0.61677
2014/11/08 02:16:30	Temp:14.00 	1:1022:0416:2.45412	2:0336:0302:1.11457	3:0393:0339:1.15928	4:0142:0230:0.61704
2014/11/08 02:16:36	Temp:14.00 	1:1022:0418:2.44463	2:0338:0303:1.11470	3:0394:0340:1.15898	4:0142:0231:0.61737
2014/11/08 02:16:41	Temp:14.00 	1:1022:0416:2.45429	2:0336:0302:1.11456	3:0393:0339:1.15943	4:0142:0230:0.61695
2014/11/08 02:16:47	Temp:14.00 	1:1022:0416:2.45452	2:0336:0302:1.11374	3:0393:0339:1.15897	4:0142:0230:0.61691
2014/11/08 02:16:53	Temp:14.00 	1:1022:0416:2.45417	2:0336:0302:1.11435	3:0393:0339:1.15918	4:0142:0230:0.61744
2014/11/08 02:16:59	Temp:14.00 	1:1022:0416:2.45359	2:0336:0302:1.11468	3:0393:0339:1.15884	4:0142:0231:0.61701
2014/11/08 02:17:05	Temp:14.00 	1:1022:0416:2.45473	2:0336:0302:1.11451	3:0393:0339:1.15952	4:0142:0230:0.61796
2014/11/08 02:17:10	Temp:14.00 	1:1022:0416:2.45523	2:0336:0302:1.11443	3:0393:0339:1.15953	4:0142:0230:0.61722
2014/11/08 02:17:16	Temp:14.00 	1:1022:0416:2.45509	2:0336:0302:1.11456	3:0393:0339:1.15986	4:0142:0230:0.61734
2014/11/08 02:17:22	Temp:14.00 	1:1022:0416:2.45492	2:0336:0302:1.11405	3:0393:0339:1.15873	4:0142:0230:0.61733
2014/11/08 02:17:28	Temp:14.00 	1:1022:0418:2.44481	2:0338:0303:1.11502	3:0394:0340:1.15940	4:0142:0231:0.61788
2014/11/08 02:17:33	Temp:14.00 	1:1022:0416:2.45544	2:0336:0302:1.11428	3:0393:0339:1.15922	4:0142:0230:0.61687
2014/11/08 02:17:39	Temp:14.00 	1:1022:0416:2.45528	2:0336:0302:1.11408	3:0393:0339:1.15924	4:0142:0230:0.61682
2014/11/08 02:17:45	Temp:14.00 	1:1022:0416:2.45564	2:0336:0302:1.11395	3:0393:0339:1.15913	4:0142:0230:0.61733
2014/11/08 02:17:51	Temp:14.00 	1:1022:0416:2.45480	2:0336:0302:1.11437	3:0393:0339:1.15888	4:0142:0231:0.61718
2014/11/08 02:17:57	Temp:14.00 	1:1022:0416:2.45482	2:0336:0302:1.11408	3:0393:0339:1.15896	4:0142:0230:0.61728
2014/11/08 02:18:02	Temp:14.00 	1:1022:0416:2.45518	2:0336:0302:1.11461	3:0393:0339:1.15913	4:0142:0230:0.61691
2014/11/08 02:18:08	Temp:14.00 	1:1022:0416:2.45547	2:0336:0302:1.11372	3:0393:0339:1.15869	4:0142:0230:0.61692
