2014/11/08 03:00:04	Temp:14.00 	1:1022:0417:2.44739	2:0338:0303:1.11468	3:0394:0340:1.15804	4:0143:0233:0.61606
2014/11/08 03:08:50	Temp:14.00 	1:1022:0415:2.46024	2:0336:0302:1.11432	3:0394:0340:1.15803	4:0144:0233:0.61655
2014/11/08 03:08:56	Temp:14.00 	1:1022:0415:2.46001	2:0336:0302:1.11413	3:0392:0339:1.15809	4:0143:0233:0.61653
2014/11/08 03:09:02	Temp:14.00 	1:1022:0415:2.45973	2:0336:0302:1.11428	3:0392:0339:1.15748	4:0143:0233:0.61569
2014/11/08 03:09:08	Temp:14.00 	1:1022:0415:2.45959	2:0336:0302:1.11374	3:0392:0339:1.15773	4:0143:0233:0.61639
2014/11/08 03:09:13	Temp:14.00 	1:1022:0415:2.45958	2:0336:0302:1.11436	3:0392:0339:1.15804	4:0143:0233:0.61620
2014/11/08 03:09:19	Temp:14.00 	1:1022:0417:2.44971	2:0338:0303:1.11449	3:0394:0340:1.15827	4:0144:0233:0.61690
2014/11/08 03:09:25	Temp:14.00 	1:1022:0415:2.45998	2:0336:0302:1.11436	3:0392:0339:1.15786	4:0143:0233:0.61651
2014/11/08 03:09:31	Temp:14.00 	1:1022:0415:2.45943	2:0336:0302:1.11384	3:0392:0339:1.15758	4:0143:0233:0.61589
2014/11/08 03:09:37	Temp:14.00 	1:1022:0415:2.45940	2:0336:0302:1.11350	3:0392:0339:1.15761	4:0143:0233:0.61613
2014/11/08 03:09:42	Temp:14.00 	1:1022:0416:2.45895	2:0336:0302:1.11353	3:0392:0339:1.15764	4:0144:0233:0.61672
2014/11/08 03:09:48	Temp:14.00 	1:1022:0415:2.45943	2:0336:0302:1.11371	3:0392:0339:1.15750	4:0143:0233:0.61630
2014/11/08 03:09:54	Temp:14.00 	1:1022:0415:2.45972	2:0336:0302:1.11428	3:0392:0339:1.15773	4:0143:0233:0.61613
2014/11/08 03:10:00	Temp:14.00 	1:1022:0415:2.45995	2:0336:0302:1.11396	3:0392:0339:1.15833	4:0143:0233:0.61634
2014/11/08 03:10:06	Temp:14.00 	1:1022:0415:2.45992	2:0336:0302:1.11408	3:0392:0339:1.15768	4:0143:0233:0.61600
2014/11/08 03:10:11	Temp:14.00 	1:1022:0417:2.44895	2:0338:0303:1.11473	3:0394:0340:1.15773	4:0144:0233:0.61650
2014/11/08 03:10:17	Temp:14.00 	1:1022:0415:2.45994	2:0336:0302:1.11323	3:0392:0339:1.15761	4:0143:0233:0.61595
2014/11/08 03:10:23	Temp:14.00 	1:1022:0415:2.45998	2:0336:0302:1.11458	3:0392:0339:1.15766	4:0143:0233:0.61642
2014/11/08 03:10:29	Temp:14.00 	1:1022:0415:2.45922	2:0336:0302:1.11376	3:0392:0339:1.15776	4:0143:0233:0.61587
2014/11/08 03:10:34	Temp:14.00 	1:1022:0416:2.45896	2:0336:0302:1.11367	3:0392:0339:1.15718	4:0144:0234:0.61647
2014/11/08 03:10:40	Temp:14.00 	1:1022:0415:2.45927	2:0336:0302:1.11379	3:0392:0339:1.15762	4:0143:0233:0.61609
2014/11/08 03:10:46	Temp:14.00 	1:1022:0415:2.45972	2:0336:0302:1.11395	3:0392:0339:1.15754	4:0143:0233:0.61623
2014/11/08 03:10:52	Temp:14.00 	1:1022:0415:2.45929	2:0336:0302:1.11400	3:0392:0339:1.15785	4:0143:0233:0.61621
2014/11/08 03:10:58	Temp:14.00 	1:1022:0416:2.45891	2:0336:0302:1.11379	3:0392:0339:1.15732	4:0143:0233:0.61609
2014/11/08 03:11:03	Temp:14.00 	1:1022:0416:2.45892	2:0338:0303:1.11434	3:0394:0340:1.15764	4:0144:0234:0.61593
2014/11/08 03:11:09	Temp:14.00 	1:1022:0415:2.45976	2:0336:0302:1.11408	3:0392:0339:1.15805	4:0143:0233:0.61633
2014/11/08 03:11:15	Temp:14.00 	1:1022:0415:2.46006	2:0336:0302:1.11371	3:0392:0339:1.15774	4:0143:0233:0.61607
2014/11/08 03:11:21	Temp:14.00 	1:1022:0415:2.45997	2:0336:0302:1.11381	3:0392:0339:1.15758	4:0143:0233:0.61627
2014/11/08 03:11:27	Temp:14.00 	1:1022:0415:2.45985	2:0336:0302:1.11349	3:0392:0339:1.15752	4:0143:0233:0.61638
2014/11/08 03:11:32	Temp:14.00 	1:1022:0415:2.45962	2:0336:0302:1.11427	3:0392:0339:1.15728	4:0143:0233:0.61626
2014/11/08 03:11:38	Temp:14.00 	1:1022:0416:2.45806	2:0336:0302:1.11326	3:0393:0339:1.15701	4:0143:0233:0.61616
2014/11/08 03:11:44	Temp:14.00 	1:1022:0415:2.45977	2:0336:0302:1.11416	3:0393:0339:1.15800	4:0143:0233:0.61603
2014/11/08 03:11:50	Temp:14.00 	1:1022:0415:2.46016	2:0336:0302:1.11405	3:0392:0339:1.15771	4:0143:0233:0.61610
2014/11/08 03:11:55	Temp:14.00 	1:1022:0415:2.45961	2:0338:0303:1.11421	3:0394:0340:1.15773	4:0144:0234:0.61599
2014/11/08 03:12:01	Temp:14.00 	1:1022:0415:2.45961	2:0336:0302:1.11389	3:0392:0339:1.15807	4:0143:0233:0.61634
2014/11/08 03:12:07	Temp:14.00 	1:1022:0416:2.45879	2:0336:0302:1.11380	3:0392:0339:1.15682	4:0143:0233:0.61609
2014/11/08 03:12:13	Temp:14.00 	1:1022:0416:2.45845	2:0336:0302:1.11331	3:0393:0339:1.15773	4:0143:0233:0.61587
2014/11/08 03:12:19	Temp:14.00 	1:1022:0415:2.45921	2:0336:0302:1.11413	3:0392:0339:1.15773	4:0143:0233:0.61636
2014/11/08 03:12:24	Temp:14.00 	1:1022:0415:2.45917	2:0336:0302:1.11369	3:0392:0339:1.15758	4:0143:0233:0.61606
2014/11/08 03:12:30	Temp:14.00 	1:1022:0416:2.45905	2:0336:0302:1.11417	3:0392:0339:1.15768	4:0143:0233:0.61623
2014/11/08 03:12:36	Temp:14.00 	1:1022:0415:2.45995	2:0336:0302:1.11373	3:0392:0339:1.15778	4:0143:0233:0.61640
2014/11/08 03:12:42	Temp:14.00 	1:1022:0415:2.45996	2:0336:0302:1.11408	3:0392:0339:1.15725	4:0143:0233:0.61592
2014/11/08 03:12:47	Temp:14.00 	1:1022:0415:2.45971	2:0338:0303:1.11504	3:0394:0340:1.15808	4:0144:0234:0.61620
2014/11/08 03:12:53	Temp:14.00 	1:1022:0415:2.46011	2:0336:0302:1.11424	3:0392:0339:1.15737	4:0143:0233:0.61605
2014/11/08 03:12:59	Temp:14.00 	1:1022:0415:2.46047	2:0336:0302:1.11427	3:0392:0339:1.15763	4:0143:0233:0.61605
2014/11/08 03:13:05	Temp:14.00 	1:1022:0415:2.45953	2:0336:0302:1.11407	3:0392:0339:1.15710	4:0143:0233:0.61590
2014/11/08 03:13:11	Temp:14.00 	1:1022:0415:2.45990	2:0336:0302:1.11416	3:0392:0339:1.15736	4:0143:0233:0.61610
2014/11/08 03:13:16	Temp:14.00 	1:1022:0415:2.46041	2:0336:0302:1.11398	3:0392:0339:1.15772	4:0143:0233:0.61624
2014/11/08 03:13:22	Temp:14.00 	1:1022:0415:2.46052	2:0336:0302:1.11443	3:0392:0339:1.15784	4:0143:0233:0.61643
2014/11/08 03:13:28	Temp:14.00 	1:1022:0415:2.45935	2:0336:0302:1.11434	3:0392:0339:1.15720	4:0143:0233:0.61602
2014/11/08 03:13:34	Temp:14.00 	1:1022:0415:2.45944	2:0336:0302:1.11376	3:0392:0339:1.15718	4:0143:0233:0.61608
2014/11/08 03:13:40	Temp:14.00 	1:1022:0416:2.45881	2:0336:0302:1.11320	3:0394:0340:1.15747	4:0144:0234:0.61619
2014/11/08 03:13:45	Temp:14.00 	1:1022:0415:2.45969	2:0336:0302:1.11423	3:0392:0339:1.15755	4:0143:0233:0.61618
2014/11/08 03:13:51	Temp:14.00 	1:1022:0415:2.45958	2:0336:0302:1.11421	3:0392:0339:1.15772	4:0143:0233:0.61626
2014/11/08 03:13:57	Temp:14.00 	1:1022:0415:2.45917	2:0336:0302:1.11341	3:0392:0339:1.15677	4:0143:0233:0.61595
2014/11/08 03:14:03	Temp:14.00 	1:1022:0416:2.45831	2:0336:0302:1.11370	3:0392:0339:1.15738	4:0143:0233:0.61530
2014/11/08 03:14:09	Temp:14.00 	1:1022:0415:2.45942	2:0336:0302:1.11335	3:0392:0339:1.15676	4:0143:0233:0.61579
2014/11/08 03:14:14	Temp:14.00 	1:1022:0415:2.45947	2:0336:0302:1.11403	3:0392:0339:1.15710	4:0143:0233:0.61585
2014/11/08 03:14:20	Temp:14.00 	1:1022:0415:2.45983	2:0336:0302:1.11385	3:0392:0339:1.15733	4:0143:0233:0.61584
2014/11/08 03:14:26	Temp:14.00 	1:1022:0415:2.46008	2:0336:0302:1.11414	3:0392:0339:1.15749	4:0143:0233:0.61644
2014/11/08 03:14:32	Temp:14.00 	1:1022:0415:2.45973	2:0336:0302:1.11388	3:0394:0340:1.15708	4:0144:0234:0.61626
2014/11/08 03:14:37	Temp:14.00 	1:1022:0415:2.46089	2:0336:0302:1.11457	3:0392:0339:1.15737	4:0143:0233:0.61628
2014/11/08 03:14:43	Temp:14.00 	1:1022:0415:2.46025	2:0336:0302:1.11439	3:0392:0339:1.15752	4:0143:0233:0.61631
2014/11/08 03:14:49	Temp:14.00 	1:1022:0415:2.46066	2:0336:0302:1.11404	3:0392:0339:1.15793	4:0143:0233:0.61618
2014/11/08 03:14:55	Temp:14.00 	1:1022:0415:2.45924	2:0336:0302:1.11370	3:0392:0339:1.15727	4:0143:0233:0.61608
2014/11/08 03:15:01	Temp:14.00 	1:1022:0417:2.44936	2:0338:0303:1.11419	3:0394:0340:1.15759	4:0144:0234:0.61670
2014/11/08 03:15:06	Temp:14.00 	1:1022:0415:2.46039	2:0336:0302:1.11407	3:0392:0339:1.15737	4:0143:0233:0.61579
2014/11/08 03:15:12	Temp:14.00 	1:1022:0415:2.45946	2:0336:0302:1.11403	3:0392:0339:1.15716	4:0143:0233:0.61641
2014/11/08 03:15:18	Temp:14.00 	1:1022:0415:2.45932	2:0336:0302:1.11390	3:0392:0339:1.15716	4:0143:0233:0.61600
2014/11/08 03:15:24	Temp:14.00 	1:1022:0415:2.45922	2:0336:0302:1.11356	3:0394:0340:1.15749	4:0144:0234:0.61640
2014/11/08 03:15:29	Temp:14.00 	1:1022:0415:2.45996	2:0336:0302:1.11393	3:0392:0339:1.15712	4:0143:0233:0.61612
2014/11/08 03:15:35	Temp:14.00 	1:1022:0416:2.45885	2:0336:0302:1.11363	3:0393:0339:1.15705	4:0143:0233:0.61571
2014/11/08 03:15:41	Temp:14.00 	1:1022:0415:2.45985	2:0336:0302:1.11345	3:0392:0339:1.15709	4:0143:0233:0.61587
2014/11/08 03:15:47	Temp:14.00 	1:1022:0416:2.45892	2:0336:0302:1.11373	3:0392:0339:1.15753	4:0143:0233:0.61607
2014/11/08 03:15:53	Temp:14.00 	1:1022:0417:2.44897	2:0338:0303:1.11414	3:0394:0340:1.15769	4:0144:0234:0.61651
2014/11/08 03:15:58	Temp:14.00 	1:1022:0416:2.45901	2:0336:0302:1.11326	3:0392:0339:1.15738	4:0143:0233:0.61620
2014/11/08 03:16:04	Temp:14.00 	1:1022:0415:2.45959	2:0336:0302:1.11384	3:0392:0339:1.15738	4:0143:0233:0.61622
2014/11/08 03:16:10	Temp:14.00 	1:1022:0415:2.46063	2:0336:0302:1.11420	3:0392:0339:1.15758	4:0143:0233:0.61602
2014/11/08 03:16:16	Temp:14.00 	1:1022:0415:2.45999	2:0336:0302:1.11394	3:0392:0339:1.15782	4:0144:0234:0.61601
2014/11/08 03:16:22	Temp:14.00 	1:1022:0415:2.45920	2:0336:0302:1.11347	3:0392:0339:1.15735	4:0143:0233:0.61603
2014/11/08 03:16:27	Temp:14.00 	1:1022:0415:2.45953	2:0336:0302:1.11363	3:0392:0339:1.15772	4:0143:0233:0.61583
2014/11/08 03:16:33	Temp:14.00 	1:1022:0415:2.45965	2:0336:0302:1.11327	3:0392:0339:1.15751	4:0143:0233:0.61611
2014/11/08 03:16:39	Temp:14.00 	1:1022:0415:2.46027	2:0336:0302:1.11406	3:0392:0339:1.15759	4:0143:0233:0.61622
2014/11/08 03:16:45	Temp:14.00 	1:1022:0417:2.44988	2:0338:0303:1.11430	3:0394:0340:1.15782	4:0144:0234:0.61593
2014/11/08 03:16:50	Temp:14.00 	1:1022:0416:2.45895	2:0336:0302:1.11375	3:0392:0339:1.15696	4:0143:0233:0.61575
2014/11/08 03:16:56	Temp:14.00 	1:1022:0415:2.45927	2:0336:0302:1.11290	3:0392:0339:1.15667	4:0143:0233:0.61538
2014/11/08 03:17:02	Temp:14.00 	1:1022:0416:2.45889	2:0336:0302:1.11390	3:0392:0339:1.15726	4:0143:0233:0.61587
2014/11/08 03:17:08	Temp:14.00 	1:1022:0416:2.45831	2:0336:0302:1.11244	3:0392:0339:1.15704	4:0144:0234:0.61601
2014/11/08 03:17:14	Temp:14.00 	1:1022:0416:2.45901	2:0336:0302:1.11385	3:0392:0339:1.15770	4:0143:0233:0.61607
2014/11/08 03:17:19	Temp:14.00 	1:1022:0415:2.45964	2:0336:0302:1.11402	3:0392:0339:1.15718	4:0143:0233:0.61590
2014/11/08 03:17:25	Temp:14.00 	1:1022:0415:2.46005	2:0336:0302:1.11352	3:0392:0339:1.15693	4:0143:0233:0.61564
2014/11/08 03:17:31	Temp:14.00 	1:1022:0416:2.45903	2:0336:0302:1.11409	3:0392:0339:1.15738	4:0144:0233:0.61629
2014/11/08 03:17:37	Temp:14.00 	1:1022:0417:2.44903	2:0338:0303:1.11516	3:0394:0340:1.15740	4:0144:0234:0.61613
2014/11/08 03:17:43	Temp:14.00 	1:1022:0416:2.45876	2:0336:0302:1.11341	3:0392:0339:1.15664	4:0143:0233:0.61587
2014/11/08 03:17:48	Temp:14.00 	1:1022:0416:2.45877	2:0336:0302:1.11367	3:0392:0339:1.15725	4:0144:0233:0.61597
2014/11/08 03:17:54	Temp:14.00 	1:1022:0416:2.45866	2:0336:0302:1.11361	3:0392:0339:1.15669	4:0144:0233:0.61568
2014/11/08 03:18:00	Temp:14.00 	1:1022:0416:2.45845	2:0336:0302:1.11338	3:0392:0339:1.15696	4:0144:0234:0.61556
2014/11/08 03:18:06	Temp:14.00 	1:1022:0416:2.45841	2:0336:0302:1.11346	3:0392:0339:1.15697	4:0143:0233:0.61591
2014/11/08 03:18:11	Temp:14.00 	1:1022:0416:2.45893	2:0336:0302:1.11368	3:0392:0339:1.15692	4:0144:0233:0.61603
